name,url,browser,start_time,end_time,size,path
"com.huawei.hwid_6.7.0.322-60700322_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919568&key=9d6403e12a4650b83d6c4eaf16a6cd56bdf65cf2,Chrome,2022-09-18 오후 6:37:47,2022-09-18 오후 6:37:55,"51,825,287","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.huawei.hwid_6.7.0.322-60700322_minAPI21(arm64-v8a,armeabi-v7a)(nodpi)_apkmirror.com.apk"
"com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920171&key=1a9164e60fd5116421490d0d6a26924814aad25d,Chrome,2022-09-18 오후 6:37:28,2022-09-18 오후 6:37:35,"47,820,070","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.instagram.android_254.0.0.0.36-365401203_minAPI21(armeabi-v7a)(320,280dpi)_apkmirror.com.apk"
"com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920224&key=a58d7bf6e3b5c0da5c5ff2b933b4812874be51c4,Chrome,2022-09-18 오후 6:37:11,2022-09-18 오후 6:37:19,"47,966,851","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.instagram.android_253.0.0.20.114-365304891_minAPI21(armeabi-v7a)(280,320dpi)_apkmirror.com.apk"
xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919953&key=8e56482d04edc8612447019826b557b041897849,Chrome,2022-09-18 오후 6:36:59,2022-09-18 오후 6:37:02,"14,454,051",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\xyz.klinker.messenger_5.7.3.2896-2896_1arch_1dpi_2lang_d9a289b70c5791b9b82e8b72f4f40119_apkmirror.com.apkm
com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3906733&key=84962b939ed49be6f28274e60beaa164d44f82c7,Chrome,2022-09-18 오후 6:36:44,2022-09-18 오후 6:36:47,"20,785,965",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.google.audio.hearing.visualization.accessibility.scribe_6.0.473258425-90663_minAPI23(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920325&key=fba43ff9f02ebdd3abc894d2ab5d423f056286bc,Chrome,2022-09-18 오후 6:36:20,2022-09-18 오후 6:36:31,"79,502,695",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.google.android.trichromelibrary.canary_108.0.5307.0-530700030_minAPI29(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.shopee.vn_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920349&key=7250f6841fb7162a1ce80629497b0901e81e35cd&forcebaseapk=true,Chrome,2022-09-18 오후 6:35:52,2022-09-18 오후 6:36:05,"89,338,393",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.shopee.vn_2.93.14-689_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920395&key=4f63201d0413cce9e67bc09fb9244d8a3330aabf&forcebaseapk=true,Chrome,2022-09-18 오후 6:35:29,2022-09-18 오후 6:35:44,"91,175,775",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920402&key=892bc884d426581e49e2619dcd0dd5324f70cdc3,Chrome,2022-09-18 오후 6:35:15,2022-09-18 오후 6:35:21,"35,325,282",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 6:35:04,2022-09-18 오후 6:35:05,"3,811,687",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 6:34:55,2022-09-18 오후 6:34:59,"31,649,900","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk"
"com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920437&key=5dec381111a01c4b106c9786ad7c057208a026f3,Chrome,2022-09-18 오후 6:34:33,2022-09-18 오후 6:34:47,"105,731,581","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920395&key=4f63201d0413cce9e67bc09fb9244d8a3330aabf&forcebaseapk=true,Chrome,2022-09-18 오후 6:33:20,2022-09-18 오후 6:33:31,"91,175,775",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.moonfrog.ludo.club_2.2.48-54745_minAPI19(armeabi-v7a)(nodpi)_apkmirror.com.apk
com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920402&key=892bc884d426581e49e2619dcd0dd5324f70cdc3,Chrome,2022-09-18 오후 6:33:07,2022-09-18 오후 6:33:11,"35,325,282",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2.006-2006_4arch_3dpi_f5552324891492e55da60a57ca3cf86e_apkmirror.com.apkm
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com (1).apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 6:32:55,2022-09-18 오후 6:32:56,"3,811,687",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com (1).apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com (1).apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 6:32:47,2022-09-18 오후 6:32:51,"31,649,900","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com (1).apk"
"com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920437&key=5dec381111a01c4b106c9786ad7c057208a026f3,Chrome,2022-09-18 오후 6:32:28,2022-09-18 오후 6:32:39,"105,731,581","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.pinkbike.trailforks_1.59.1-19159100_minAPI22(arm64-v8a,armeabi,armeabi-v7a,x86,x86_64)(nodpi)_apkmirror.com.apk"
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 6:30:00,2022-09-18 오후 6:30:01,"3,811,687",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 6:29:49,2022-09-18 오후 6:29:55,"31,649,900","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk"
com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com (3).apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919845&key=c4de8fcd62e41b72cc599dc43e2055d774fc82a1,Chrome,2022-09-18 오후 6:08:42,2022-09-18 오후 6:08:43,"2,912,494",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com (3).apk
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com (3).apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 6:07:09,2022-09-18 오후 6:07:10,"3,811,687",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com (3).apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com (3).apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 6:07:00,2022-09-18 오후 6:07:04,"31,649,900","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com (3).apk"
com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com (2).apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919845&key=c4de8fcd62e41b72cc599dc43e2055d774fc82a1,Chrome,2022-09-18 오후 6:04:39,2022-09-18 오후 6:04:40,"2,912,494",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com (2).apk
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com (2).apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 6:03:08,2022-09-18 오후 6:03:09,"3,811,687",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com (2).apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com (2).apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 6:02:55,2022-09-18 오후 6:03:03,"31,649,900","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com (2).apk"
com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com (1).apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919845&key=c4de8fcd62e41b72cc599dc43e2055d774fc82a1,Chrome,2022-09-18 오후 5:59:54,2022-09-18 오후 5:59:55,"2,912,494",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com (1).apk
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com (1).apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 5:58:23,2022-09-18 오후 5:58:24,"3,811,687",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com (1).apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com (1).apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 5:58:10,2022-09-18 오후 5:58:19,"31,649,900","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com (1).apk"
com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3919845&key=c4de8fcd62e41b72cc599dc43e2055d774fc82a1,Chrome,2022-09-18 오후 5:54:35,2022-09-18 오후 5:54:36,"2,912,494",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.mi.globallayout_2.0.8.25-2000825_minAPI21(nodpi)_apkmirror.com.apk
com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk,https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920405&key=64e0a549898d7ec99894b646610d1fb19edbf3bf,Chrome,2022-09-18 오후 5:51:50,2022-09-18 오후 5:51:51,"3,811,687",C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.callapp.contacts_2007-2007_minAPI23(nodpi)_apkmirror.com.apk
"com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk",https://www.apkmirror.com/wp-content/themes/APKMirror/download.php?id=3920412&key=96dfe46703bcc6df179f661838b8e8b1e1635d5f&forcebaseapk=true,Chrome,2022-09-18 오후 5:51:38,2022-09-18 오후 5:51:45,"31,649,900","C:\Users\User\Desktop\Me\Code\PY\Android\goodsample\com.zhangyue.read_9.22.0-3037_minAPI21(arm64-v8a,armeabi)(nodpi)_apkmirror.com.apk"
join_유창범.docx,about:blank,Chrome,2022-03-14 오후 8:55:43,2022-03-14 오후 8:55:44,"144,779",C:\Users\User\Downloads\join_유창범.docx
join_전성빈.docx,about:blank,Chrome,2022-03-14 오후 8:55:31,2022-03-14 오후 8:55:31,"52,511",C:\Users\User\Downloads\join_전성빈.docx
join_신동호.docx,about:blank,Chrome,2022-03-14 오후 8:55:22,2022-03-14 오후 8:55:22,"400,768",C:\Users\User\Downloads\join_신동호.docx
join_이우진.docx,about:blank,Chrome,2022-03-14 오후 8:55:09,2022-03-14 오후 8:55:10,"168,364",C:\Users\User\Downloads\join_이우진.docx
join_이규빈.docx,about:blank,Chrome,2022-03-14 오후 8:54:58,2022-03-14 오후 8:54:58,"121,555",C:\Users\User\Downloads\join_이규빈.docx
join_김찬인.docx,about:blank,Chrome,2022-03-14 오후 8:54:33,2022-03-14 오후 8:54:33,"38,099",C:\Users\User\Downloads\join_김찬인.docx
